QueryName,WeeklySales_USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SourceData,SalesView_Updated2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Server,Abacus_Retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IP,21.31.312.123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Config Mode,Admin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Query Date,January 1st 2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Query Time,4:22 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Status,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference,XXRP-SYSTEMEXTRACT-ADMIN-20200101-WEEKLYSALES_USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Metric,Store,Cat,Ref1,06/01/2020 00:00,13/01/2020 00:00,20/01/2020 00:00,27/01/2020 00:00,03/02/2020 00:00,10/02/2020 00:00,17/02/2020 00:00,24/02/2020 00:00,03/03/2020 00:00,10/03/2020 00:00,17/03/2020 00:00,24/03/2020 00:00,31/03/2020 00:00,07/04/2020 00:00,14/04/2020 00:00,21/04/2020 00:00,28/04/2020 00:00,05/05/2020 00:00,12/05/2020 00:00,19/05/2020 00:00,26/05/2020 00:00,02/06/2020 00:00,09/06/2020 00:00,16/06/2020 00:00,23/06/2020 00:00,30/06/2020 00:00,07/07/2020 00:00,14/07/2020 00:00,21/07/2020 00:00,28/07/2020 00:00,04/08/2020 00:00,11/08/2020 00:00,18/08/2020 00:00,25/08/2020 00:00,01/09/2020 00:00,08/09/2020 00:00,15/09/2020 00:00,22/09/2020 00:00,29/09/2020 00:00,06/10/2020 00:00,13/10/2020 00:00,20/10/2020 00:00,27/10/2020 00:00,03/11/2020 00:00,10/11/2020 00:00,17/11/2020 00:00,24/11/2020 00:00,01/12/2020 00:00,08/12/2020 00:00,15/12/2020 00:00,22/12/2020 00:00,29/12/2020 00:00,05/01/2021 00:00,12/01/2021 00:00,19/01/2021 00:00,26/01/2021 00:00,02/02/2021 00:00,09/02/2021 00:00,16/02/2021 00:00,23/02/2021 00:00,02/03/2021 00:00,09/03/2021 00:00,16/03/2021 00:00,23/03/2021 00:00,30/03/2021 00:00,06/04/2021 00:00,13/04/2021 00:00,20/04/2021 00:00,27/04/2021 00:00,04/05/2021 00:00,11/05/2021 00:00,18/05/2021 00:00,25/05/2021 00:00,01/06/2021 00:00,08/06/2021 00:00,15/06/2021 00:00,22/06/2021 00:00,29/06/2021 00:00,06/07/2021 00:00,13/07/2021 00:00,20/07/2021 00:00,27/07/2021 00:00,03/08/2021 00:00,10/08/2021 00:00,17/08/2021 00:00,24/08/2021 00:00,31/08/2021 00:00,07/09/2021 00:00,14/09/2021 00:00,21/09/2021 00:00,28/09/2021 00:00,05/10/2021 00:00,12/10/2021 00:00,19/10/2021 00:00,26/10/2021 00:00,02/11/2021 00:00,09/11/2021 00:00,16/11/2021 00:00,23/11/2021 00:00,30/11/2021 00:00,07/12/2021 00:00,14/12/2021 00:00,21/12/2021 00:00,28/12/2021 00:00,04/01/2022 00:00,11/01/2022 00:00,18/01/2022 00:00,25/01/2022 00:00,01/02/2022 00:00,08/02/2022 00:00,15/02/2022 00:00,22/02/2022 00:00,01/03/2022 00:00,08/03/2022 00:00,15/03/2022 00:00,22/03/2022 00:00,29/03/2022 00:00,05/04/2022 00:00,12/04/2022 00:00,19/04/2022 00:00,26/04/2022 00:00,03/05/2022 00:00,10/05/2022 00:00,17/05/2022 00:00,24/05/2022 00:00,31/05/2022 00:00,07/06/2022 00:00,14/06/2022 00:00,21/06/2022 00:00,28/06/2022 00:00,05/07/2022 00:00,12/07/2022 00:00,19/07/2022 00:00,26/07/2022 00:00,02/08/2022 00:00,09/08/2022 00:00,16/08/2022 00:00,23/08/2022 00:00,30/08/2022 00:00,06/09/2022 00:00,13/09/2022 00:00,20/09/2022 00:00,27/09/2022 00:00,04/10/2022 00:00,11/10/2022 00:00,18/10/2022 00:00,25/10/2022 00:00,01/11/2022 00:00,08/11/2022 00:00,15/11/2022 00:00,22/11/2022 00:00,29/11/2022 00:00,06/12/2022 00:00,13/12/2022 00:00,20/12/2022 00:00,27/12/2022 00:00
,1,11,111XXRP,24213.18,21760.75,18706.21,17306.61,19082.9,17864.32,19738.42,17592.13,21762.46,22186.81,19991.95,17349.9,20001.75,28928.31,23301.17,27266.41,28393.85,36263.69,26806.72,34807.01,39460.59,26880.74,27604.86,27781.28,28115.79,26789.66,37289.02,30250.16,31789.86,21282.09,17303.3,16107.93,16553.48,16215.81,16227.08,19605.53,17361.19,16165.56,18038.28,25063.26,21880.47,23243.67,30865.64,29564.78,27581.07,28597.5,32696.55,22443.1,22496.85,33958.52,20886.48,20041.24,24741.6,17711.78,18671.75,19421.42,20777.31,18717.53,21683.76,26730.15,22642.55,24591.84,25526.24,25703.25,24975.38,23607.73,25332.93,19511.5,27201.64,38594.85,41413.29,35902.81,35028.61,33808.27,31642.79,37603.73,33734.44,31884.24,33020.31,23696.66,18661.68,19767.53,20626.08,20208.4,19000.25,17228.02,18094.24,21646.32,19513.63,22029.81,20051.11,27469.93,23541.72,21412.74,28315.7,33129.25,38807.31,27918.08,31435.36,24030.39,25666.34,24493.4,20707.62,17860.35,22429.17,25933.04,26269.87,21750.64,23286.46,23169.16,24841.76,24350.67,25231.25,28971.93,21874.45,21787.83,20710.01,31670.38,28842.32,23346.03,26925.54,32406.68,35861.22,27802.84,26407.67,44553.45,36266.25,25922.59,26026.46,33443.23,27759.99,24145.93,20281.68,20462.68,21103.42,23338.99,17027.47,18161.43,17242.78,22374.18,21857.09,18259.82,22399.83,16259.48389,15961.64879,15993.21619,19402.73574,16422.89416,17605.0971,17712.76624,22708.24696,13493.8372,11369.50669,8646.235754,8473.287744,6545.110452
,1,12,112XXRP,8449.54,8654.07,9165.98,9015.37,10239.06,12386.15,12917.55,11865.53,12033.5,10109,11187.99,11556.42,10651.84,12761.39,9540.54,12235.62,11876.34,13358.92,10889.4,11629.41,10562.29,10720.79,11287.52,10239.51,11743.8,11634.37,12887.52,13294,10119.6,9844.07,11239.43,10724.56,9974.03,9705.47,9759.85,11883.66,11031.93,11604.42,9128.2,9345.99,11313.89,7984.58,9619.81,7943.22,7204.15,7231.92,7324.7,6912.95,8022.82,6639.08,6605.12,7786.87,8254.27,7642.11,11484.78,10804.61,12618.52,11762.08,15560.17,12222.77,11871.94,12543.92,12822.2,13447.09,9874.94,11747.79,12272.92,14387.22,11961.81,13346.63,12643.1,10327.88,10438.17,11414.72,12384.1,10046,11455.24,11641.86,10145.97,11581.03,10094.04,8594.52,10325.4,10927.54,10392.19,9501.54,7457.24,11240.29,12223.55,11380.28,10418.23,9964.78,10216.64,9872.05,7816.44,7587.6,8014.5,7784.82,8311.17,7699,7634.97,8111.01,9296.13,8229.77,9612.87,9587.35,9262.33,11284.27,11994.48,11947.03,12178.8,11448.84,12109.21,10747.37,10565.39,11730.26,11746.83,12338.08,11420.63,10199.01,12748.13,11542.81,10742.68,11177.52,9606.33,11816.35,13887.61,9318.1,12565.06,11109.25,11298.13,10605.66,11447.03,10723.59,10591.46,12566.45,10484.08,9448.14,11013.77,10037.09,8983.82,10830.48,8658.41,9799.486579,10315.26962,11147.2954,12918.93271,11045.06619,12145.38255,12988.83773,16230.17837,9666.356514,8252.283353,6642.241938,6873.865843,5587.48117
,1,13,113XXRP,41969.29,36476.4,37857.68,37467.32,40423.95,35833.07,36807.21,35431.73,38104.53,37638.44,36663.26,36058.1,36717.2,40113.4,36499.93,38569.83,38347.52,41388.81,39657.1,39165.29,38697.24,41214.94,41056.4,40150,40552.37,38018.99,42038.03,37869.12,41509.62,41175.86,44863.15,39525.93,38416.22,37293.43,40474.22,42139.25,38749.62,34712.4,37762.12,41085.66,36817.35,38446.26,38371.99,36170.88,34749.11,35237.93,37099.47,34081.52,39764.56,33668.55,35961.99,36321.69,38065.42,36883.13,37604.79,37838.4,42277.37,37577.97,36930.48,36745.46,37630.13,38076.86,35263.45,35464.71,34311.69,40581.52,35378.71,35816.48,36203.13,39884.82,38080.39,39020.06,37316.12,37414.14,38193.09,36966.32,37990.15,34910.1,42542.66,37593.97,38533.7,38727.3,42713.81,38045.63,38382.65,37645.66,37928.28,41151.28,37531.43,38272.21,37117.02,41907.62,37255.89,37077.82,38625.48,37507.93,36404.7,32782.17,36950.91,32871.95,41411.4,38000.25,37433.66,34312.26,43478.58,43041.97,38622.92,40079.43,44565.32,40001.72,38322.83,37801.64,38696.88,44270.3,39099.61,39499.85,39077.84,43561.17,38895.18,37857.88,38541.76,41462.8,42304.47,39024.74,38945,40099.49,43326.92,39276.05,39396.59,37423.21,44708.45,42241.23,41658.4,39231.62,40940.78,44373.19,38759.47,39746.87,39793.41,43746.89,38015.36,38341.15,38512.48,40096.95032,42675.90845,47522.82652,55766.61275,47402.12136,53864.92287,57484.42739,72132.78494,43824.30184,38323.68775,31260.04691,32821.71977,27227.25976
,1,14,114XXRP,19466.91,18129.02,17491.36,16118.26,18268.78,15331.75,12738.78,12832.47,14333.75,12874.07,12309.14,12749.37,12172.32,14460.84,14678.22,11480.15,12218.11,14491.35,13516.74,12693.5,12979.99,13494.79,15032.03,13550.19,11945.81,12421.92,14404.15,13579.21,13260.23,13387.21,13995.39,12884.22,13783.27,11847.72,12943.86,12108.86,13215.64,11895.44,11955.77,14092.03,13837.16,19788.98,38256.98,17685.93,19587.66,28642.28,47983.72,21835.25,17744.78,13608.44,12889.88,11687.25,14051.43,15647.59,17304.81,15411.12,17281.12,14490.48,14287.28,14006.9,13136.1,14454.19,12151.4,12478.19,13429.28,15820.88,15385.02,13166.43,12746.66,13056.1,11795.34,12884.03,13580.61,13459.55,11578.97,11404.37,11681.04,9918.05,13330.04,12652.58,11724.24,14364.42,12708.18,13550.53,13166.76,11558.22,14027.83,12766.52,13440.89,12476.8,13031.03,13634.48,14903.78,17803.49,39773.89,18110.97,23852.42,28845.68,46096.24,25846.86,14585.64,14311.83,12695.7,12684.05,15583.82,18292.4,21324.12,18574.25,19412.26,16528.29,12757.86,12771.12,14690.27,15652.72,14933.13,13575.69,14904.8,16193.63,15537.79,16326.55,14186.59,14903.87,12858.85,14117.36,13158.38,16958.84,19019.04,14332.72,12083.33,12706.52,13423.3,12434.69,12419.06,11041.63,12912.96,13711.08,11596.1,12193.8,12037.66,14381.21,11450.64,12035.51,11150,11193.10063,11674.92415,12609.51472,14867.44309,12996.03118,14851.52692,15650.98949,19622.41837,11787.52491,10150.10586,8151.320106,8340.216818,6827.56041
,1,16,116XXRP,10217.55,11873.89,13855.54,12881.02,17129.81,23766.82,41742.21,26679.52,46060.69,52976.67,59543.22,51604.72,48858.08,52933.2,44148.02,38638.64,45861.03,47485.63,31807.72,34603.43,34121.08,32420.4,35796.64,29763.52,24642.3,22017.61,24218.72,23288.59,22837.21,19682.2,22888.26,22643.73,17672.01,14857.74,16248.15,11501.93,11526.6,8194.25,7683.76,6063.75,7370.53,5276.21,9225.41,4716.26,4919.99,5513.25,8612.24,4987.81,5324.47,5725.63,4594.95,6365.91,7875.98,9715.66,14819.04,23253.54,28635.06,27388.55,42549.38,48217.85,42679.11,49433.2,48643.77,48934.3,40280.3,37972.19,40944.33,35861.13,38914.76,44919.99,38098.97,38282.75,31362.66,33435.46,32379.77,25134.4,20795.03,19681.62,21143.58,17998.16,15998.18,11671.46,15288.9,17838.29,13499.43,10893.91,11831.25,14309.01,10030.59,10366.98,7616.55,6560.94,5913.03,4643.82,8400.69,5715.31,5024.36,4613.92,6233.78,5052.77,6258.08,5894.86,6400.8,6108.82,9873.73,13389.35,12648.11,19874.3,30451.14,32633.81,44960.02,45184.22,55275.59,59512.97,55347.73,42816.54,41926.36,43970.7,38885.33,37505,42922.55,45508.72,34785.29,32898.46,36362.45,37677.82,42679.2,22880.3,24017.03,23838.33,25418.49,21677.85,20035.26,18393.12,16797.62,20473.94,14646.37,13415.51,14734.64,11320.41,10525.66,9518.43,9934.63,5588.804789,4033.770766,2903.36064,2075.712013,1748.92037,0,0,0,0,0,0,0,0
,1,17,117XXRP,13223.76,13403.66,13485.61,10667.06,12657.65,12793.17,11097.8,8900.01,9572.23,8159.34,7790.67,8036.98,8769.42,9970,10266.86,9254.13,8644.05,9212.09,8846.82,8932.62,9407.16,9242.3,8324.41,7492.79,8914.49,9384.75,9851.77,9661.1,10751.74,10036.31,10118.25,9408.87,8794.19,9687.73,8648.02,10195.94,8821.23,7898.35,8198.62,9250.94,8603.57,10086.41,13337.59,11045.34,11917.53,13487.5,19842,10429.16,8582.2,8503.39,7658.87,7724.52,9741.2,11068.7,12612.94,11949.83,12994.45,9728.55,10143.22,9004.62,9742.29,8618.59,7921.95,9084.67,7795.43,10121.32,9975.24,7894.76,6937.06,5913.51,9670.75,10592.73,6301.63,7424.91,8444.58,7205.38,7826.08,7500.48,8100.38,8893.77,7974.09,9138.11,7577.4,8209.44,7208.1,7063.24,7348.08,8149.44,8241.42,7547.77,7407.41,7760.73,7316.53,9558.5,12329.5,9490.05,10484.57,11642.24,18463.27,10619.45,8086.43,9454.17,7968.85,7237.41,8128.57,10461.07,11684.73,9309.63,11187.42,11553.98,8523.56,7456.66,8433.01,8662.4,6936.35,8559.84,7868.25,9064.6,7964.29,9308.53,7323.66,7197.38,8589.19,6676.87,7468.47,8240.63,8053.74,7386.64,7195.7,8435.09,7809.58,8441.34,8710.04,9523.9,8158.73,8712.44,7075.73,7143.59,7155.75,9040.52,7908.36,7640.43,7640.92,8087.031842,8534.539576,9495.127784,11211.43367,9488.766914,10734.97047,11346.75776,14404.73669,8618.90263,7509.823456,6136.794116,6594.087159,5500.340292
,1,18,118XXRP,4729.5,19006.5,17623.72,545.02,634.61,1275.08,2303.36,4037.16,17916.41,8668.06,584.56,65.24,NA,NA,0.5,NA,NA,4.1,0.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,23,132,246,1583.71,3130.76,3389.42,4532.56,6195.26,9648.61,22455.8,12033.61,8943.59,15020.49,33967.24,53845.12,47266.75,35120.62,22403.61,20783.04,5180.76,875.4,1579.21,1964.42,3809.75,14587.89,22185.08,957.7,2.75,3.1,296.03,701.98,1550.18,2133.87,4304,13367.64,7988.42,682.48,227.24,1.8,0.35,NA,1,2,NA,0.5,NA,0.3,NA,NA,NA,NA,NA,4.97,83.64,149.24,868.86,2540.81,3279.04,4959.46,5758.87,7304.78,16545.45,14133.85,10170.41,14159.67,30543.19,47731.67,41114.36,33932.27,22602.34,21444.65,7018.32,1700.85,1468.65,1842.47,3558.71,12687.47,26992.11,1973.92,1316.04,1126.04,1630.41,2280.34,3667.66,14283.73,5136.25,61.56,4.68,-1.27,4.58,NA,1.97,0.2,4.97,NA,NA,NA,NA,NA,2.91,NA,NA,NA,9.97,4.97,4.97,4.97,649.09,3361,4867.7,7291.46,8171.79,10569.09,17934.28,16071.49389,20128.16538,25716.10876,33760.70005,31708.19657,39681.46363,46416.74394,63139.45196,40372.3978,36190.44488,31774.98428,35939.76787,31802.84441
,1,19,119XXRP,1947.05,1490.79,1722.17,1655.32,1556.65,1742.14,1881.91,2153.61,1514.32,1880.64,1483.5,1577.25,1384.69,1616.77,1274.19,1448.08,1183.27,1106.84,1377.39,1452.82,1402.04,1537.76,1297.98,1382.72,1563.01,1224.69,2169.9,1814.38,1797.85,1008.45,1460.74,1772.53,1933.16,1644.9,1583.2,1926.42,1905.88,1838.86,2600.99,1344.66,1769.86,1736.17,1114.47,1616.77,1576.73,1724.66,1342.63,1234.64,955.71,922.31,696.22,866.7,1273.02,1344.92,1475.75,1977.45,1499.48,1572.3,1493.99,1233.35,1105.65,1875.03,953.55,1362.85,1179.32,1217.44,1018.54,1345.43,1229.72,869.89,918.08,489.9,624.38,750.76,624.94,1039.1,689.39,1327.67,898.44,876.41,849.58,698.48,880.55,990.6,1071.02,992.99,1003,984,1286.47,911.38,1061.44,821.45,932.24,793.08,831.4,1414.06,1749.04,1381.01,1904.53,878.8,607.22,758.08,714.21,720.98,1175.9,973.9,762.59,988.95,761.16,1514.62,1273.4,1057.43,973.05,875.56,753.73,1162.5,524.17,1155.4,1848.79,1441.88,1036.21,1406,1242.44,951.49,1174.7,1040.98,1195.29,1003.66,955.74,1016.28,901.62,875.1,1192.39,1328.49,900.06,1225.7,733.78,1015.46,1385.85,1192.58,1415.68,1247.56,1640.81,1313.211684,1425.720846,1650.802331,1995.933455,1755.368568,2060.757812,2265.59109,2958.932283,1820.562085,1610.046511,1351.898449,1485.039594,1251.701503
,1,20,120XXRP,5034.1,3697.7,4719.89,4007.94,4215.67,6476.41,4458.06,4195.7,3468.69,3010.11,3284.41,3008.93,3957.01,4249.64,4530.95,4020.38,5115.39,7150.79,5151.98,5596.07,5084.26,5958.02,5352.73,5025.69,4328.35,4266.71,4764.92,4133.81,4297.24,3607.91,3985.35,2715.5,3146.58,3314.39,3859.87,3947.33,3300.77,3130.7,3114.61,2961.74,2717.45,3276.59,5994.53,2656.78,2863.79,3289.02,3724.99,3361.51,3218.91,3082.87,2464.49,3071.34,3408.23,3232.53,4092.92,4184.4,4237.4,4287.05,4034.08,3804.36,3649.35,3195.42,2767.75,3570.88,2804.09,3777.83,3811.95,3919.78,5110.62,5376.07,4933.74,4492.41,3696.8,5342.26,4786.95,3834.98,4339.86,3953.8,4499.02,4242.47,4403.03,4612.13,4333.53,3991.02,3427.12,3571.86,3560.89,3135,3516.39,2638.07,3180.74,3180.12,3114.01,2690.25,5425,3117.17,2944.45,3619.16,5524.27,4009.01,3246.33,4485.95,3937.59,3364.8,4206.91,6051.57,5569.54,4455.36,5446.7,7272.2,5040.41,3909.02,5264.6,3868.02,3449.45,4246.85,4844.73,4647.31,4418.12,5296.28,4614.33,4353.92,4943.11,3948.1,5218.84,4847.43,5485.86,3737.06,4831.71,3810.16,4708.44,4534.37,3980.4,3452.67,4602.26,4342.34,3548.56,3532.28,3200.54,4184.73,3126.49,3640.07,2680.53,3160.899421,3172.29516,3466.757428,3951.479818,3332.872784,3571.502942,3739.624154,4453.153953,2612.629707,2215.164989,1715.478214,1666.929365,1350.83953
,1,21,121XXRP,8907.63,8735.83,8949.67,8592.42,8275.44,7785.3,7829.35,7121.77,8432.73,8152.57,6907.06,7127.27,7665.23,8356.06,7905.15,7369.84,8570.69,8326.97,7516.34,8742.63,8143.9,8662.48,8739.92,8403.67,7070.09,7305.13,7573.36,7662.31,6712.09,7281.05,8664.27,7966.59,7477.6,6974.13,7880.07,7632.01,7578.99,7225.88,7266.9,7608.28,7969.61,7394.27,9093.19,8844.39,9160.14,10135.43,12446.93,6349.45,7716.16,6359.4,6480.25,7217.54,7331.93,8058.65,8478.51,7274.81,8488.15,7731.5,7263.97,6303.72,7161.88,7486.59,7167.39,7503.26,7443.54,8099.62,7135.34,5898.29,6857.5,7490.16,7100.54,6261.02,7662.72,6546.71,6943.22,7118.71,7550.92,7825.99,8404.28,7662.32,7619.8,7739.79,8384.67,8021.04,8792.26,7764.04,8104,9020.44,7774.11,8113.95,8346.1,8784.77,8742.41,7820.46,10158.02,7854.17,9686.83,10855.44,13551.98,7329.41,7154.5,7090.86,7062.96,6843.13,8168.45,8467.27,9065.08,8042.3,9722.09,7309.95,8184.24,7602.33,8410.81,10083.36,7223.96,6508.01,7561.57,7873.18,7120.67,7124.99,6872.63,7206.04,7373.09,7345.49,7768.11,6490.2,7500.71,6717.31,6321.9,6371.95,6393.77,6752.85,6182.36,6965.28,7031.77,8258.47,8013.36,7085.79,7737.13,7790.01,7020.8,7614.71,8194.63,7697.081368,8367.769048,9613.973585,11458.85407,9938.777243,11545.44871,12540.8369,16116.57465,9828.122628,8681.501554,7090.193529,7544.616372,6310.480566
,1,22,122XXRP,13623.98,14807.95,12290.16,9295.78,8219.49,10372.48,9338.09,7464.39,7589.35,7407.71,6788.1,5816.92,5271.14,7175.17,6772.41,5133.32,5729.72,7708.71,5877.06,6213.93,6058.56,6785.55,6256.11,7016.9,5560.44,7201.71,7703.29,6373.79,8988.52,7620.68,7244.16,8800.21,7434,8387.18,8353.58,8086.24,7348.71,7117.18,5414.52,8085.19,7336.21,7723.69,15769.67,9384.42,12258.11,13589.23,19256.51,11551.12,7742.97,8329.06,6025.52,7536.69,12670.48,10871.95,13106.62,9172.57,11331.35,9212.41,8456.15,8375.58,7319.02,6478.82,7416.29,6458.74,5759.63,7019.7,5839.53,5595.39,6510.11,6345.16,5776.12,7918.89,5829.38,6407.25,6244.32,5623.44,6115.76,7517.85,7073.87,8233.21,6672.27,8073.21,7166.39,9716.37,7526.42,7295.83,5153.35,7980.63,7688.46,7727.26,6866.34,8835.52,6596.53,7206.64,20555.07,7882.59,10035.25,9596.7,16590.12,10671.89,8998.71,8429.49,6176.87,5593.64,9723.63,11817.34,10815.19,8625.07,11402.9,11076.38,7827.86,6592.15,8538.98,7462.34,5901.71,7171.34,6068.54,7884.36,6363.42,6752.83,6878.26,6332.62,6816.23,5764.52,7233.96,6008.22,6382.12,5881.8,6767.52,7170.57,7160.87,7229.94,7788.49,6364.81,5742.4,7669.83,5462.99,5663.49,6892.92,7821.14,8966.16,8236.39,8236.88,7814.229947,8408.672761,9659.478946,11507.78588,9877.093572,11353.27833,12377.93698,16070.27799,9929.53281,8885.325197,7481.255362,8042.270436,6739.073754
,1,23,123XXRP,24146.49,22812.41,21381.85,17798.37,18993.69,17426.63,20132.03,19105.92,18666.57,21678.02,19811.02,19377.76,18274.46,22172.27,19986.37,20697.6,23409.56,28857.18,24072.22,27795.85,27161.66,23137.32,22121.47,19234.02,20200.65,20456.24,22200.83,20503.99,26519.58,28311.76,19045.76,16086.08,15589.89,15671.19,18377.92,22280.97,17717.02,17609.38,19134.38,26416.48,21370.42,23106.93,33328.17,24834.59,31241.47,40193.56,62381,18054.72,16955.3,20525.34,17596,13915.16,24429.4,22686.25,23901.98,19336.18,21611.57,21167.35,19134.28,22776.24,20704.87,19942.92,20292.45,19716.05,19226.08,19922.66,21917.77,17367.03,21275.42,22916.25,21231.14,21482.19,25480.66,19484.78,19567.15,18171.24,17140.02,17790.7,20923.11,21142.51,23568.53,24851.96,18827.59,16403.15,13053.74,15044,16135.85,18327.16,17951.52,20272.49,19970.49,23869.96,21318.68,19124.1,31848.99,24682.22,33303.15,32907.32,51911.82,23757.52,17203.25,15395.96,13738.46,13690.78,18537.41,25581.44,25295.03,20374.68,22257.51,21179.12,19391.07,19261.99,23356.66,24604.49,20132.49,20768.42,17587.72,21973.08,21536.76,18435.16,20778.32,23504.62,23792.73,24836.02,26200.55,23036,22965.73,18326.49,18400.73,18105.68,22566.41,21599.34,21808.81,25618.62,23361.12,17406.85,14172.52,15702.02,14731.92,19478.62,21024.28,17191.96,21460.58,17235.09895,18313.96373,20700.92724,24340.60982,20639.53627,23015.73299,24025.81797,29483.34709,17661.65088,15253.21366,12354.49408,13409.06822,11432.98032
,1,24,124XXRP,8272.9,8050.24,7366.7,5630.82,6885.9,5396.96,4519.82,4618.27,7219.38,6358.78,5536.07,5160.08,4628.59,5675.4,5180.35,5099.86,5085.04,6024.48,4863.25,4771.79,4590.68,4608.04,4632.65,4688.09,4894.69,7541.56,10293.02,10872.75,17223.95,16489.07,4759.52,4214.57,3343.8,3526.46,5430.09,7042.44,4385.01,5223.73,5989.09,7834.13,5644.17,6948.82,11915.5,8971.35,10646,13318.9,15366.58,4562.4,4858.97,4859.54,4221.76,4187.94,9819.74,7695.45,7250.89,5887.9,5691.44,5391.08,4117.8,5520.2,5356.2,5130.31,4581.3,5903.09,4639.8,3929.07,4007.6,3615.99,3529.22,3864.18,3930.71,3181.97,3249.59,4108.54,3217.71,2646.13,3557.17,4437.73,8729.88,7863.47,14288.65,13670.95,4629.39,4212.08,3840.96,2854.73,2957.53,4446.16,3461.67,7007.77,7173.54,6207.98,6053.49,4818.2,10847.14,6760.41,9842.25,11274.48,12694.74,4818.81,4539.89,3087.45,3119.12,3534.93,5455.8,7473.32,6598.42,5345.89,6269.69,5554.83,4842.19,5184.95,5401.75,7077.44,4986.97,5047.11,3328.23,5753.71,4449.04,4439.01,4830.18,3853.81,3810.35,3670.73,4129.07,3729.35,4671.82,4537.83,5164.1,5974.25,8003.97,8870.23,12967.94,16785.62,13181.63,5138.69,4980.64,4979.52,4364.69,7322.07,7733.2,5355.52,7106.74,8295.611737,8763.596818,9652.707234,10985.17132,8946.783138,9649.035723,9661.18667,11335.10646,6415.711895,5275.285984,4403.555963,5266.270878,4821.258464
